date,fog,rain,snow,snow_fall,mtd_snow,since_jul_snow,snow_depth,hail,thunder,tornado,mean_temp,mean_dewp,mean_pressure,mean_wind_spd,mean_wind_dir,mean_visib,humid,max_temp,min_temp,max_humid,min_humid,max_dew_pt,min_dew_pt,max_pressure,min_pressure,max_wind_spd,min_wind_spd,max_vis,min_vis,gdegree,heating_days,cooling_days,precip,precip_source,heating_day_normal,mtd_heating_degree,mtd_heating_degree_normal,since_sep_heating,since_sep_heating_normal,since_jul_heating,since_jul_heating_normal,cooling_degree_normal,mtd_cooling_day,mtd_cooling_day_normal,since_sep_cooling,since_sep_cooling_normal,since_jan_cooling,since_jan_cooling_normal
6/4/15 12:00,0,0,0,0,0,50.3,0,0,0,0,60,48,30.25,5,80,10,NA,65,54,77,60,50,46,30.29,30.21,12,0,10,10,9,5,0,0,,1,31,7,NA,NA,4972,4738,5,0,17,NA,NA,159,86
6/5/15 12:00,0,1,0,0,0,50.3,0,0,0,0,63,54,30.08,3,81,6,NA,70,55,93,66,59,47,30.2,29.92,9,0,10,1,12,2,0,0.13,,1,33,8,NA,NA,4974,4739,5,0,22,NA,NA,159,91
6/6/15 12:00,0,1,0,0,0,50.3,0,0,0,0,68,54,29.93,5,328,6,NA,76,60,97,22,62,31,30.09,29.86,9,0,10,1,18,0,3,0.19,,1,33,9,NA,NA,4974,4740,5,3,27,NA,NA,162,96
6/7/15 12:00,0,0,0,0,0,50.3,0,0,0,0,65,42,30.15,4,109,10,NA,74,55,55,32,49,31,30.22,30.1,12,0,10,10,14,0,0,0,,1,33,10,NA,NA,4974,4741,5,3,32,NA,NA,162,101
6/8/15 12:00,0,1,0,0,0,50.3,0,0,0,0,71,58,29.93,6,197,10,NA,79,63,72,54,65,50,30.11,29.78,15,0,10,7,21,0,6,0.06,,1,33,11,NA,NA,4974,4742,5,9,37,NA,NA,168,106
6/9/15 12:00,0,1,0,0,0,50.3,0,0,0,0,76,63,29.71,5,258,9,NA,83,68,90,39,68,54,29.79,29.63,15,0,10,7,25,0,11,0.01,,1,33,12,NA,NA,4974,4743,6,20,43,NA,NA,179,112
6/10/15 12:00,0,0,0,0,0,50.3,0,0,0,0,74,56,29.86,3,259,10,NA,82,65,68,37,58,54,29.9,29.79,13,0,10,9,24,0,9,0,,1,33,13,NA,NA,4974,4744,6,29,49,NA,NA,188,118
6/11/15 12:00,0,0,0,0,0,50.3,0,0,0,0,81,64,29.88,5,255,7,NA,89,72,68,47,67,58,29.93,29.85,14,0,10,6,30,0,16,0,,1,33,14,NA,NA,4974,4745,6,45,55,NA,NA,204,124
6/12/15 12:00,0,0,0,0,0,50.3,0,0,0,0,81,64,29.91,5,114,8,NA,88,73,65,43,71,56,29.99,29.82,13,0,10,5,32,0,16,0,,1,33,15,NA,NA,4974,4746,6,61,61,NA,NA,220,130
6/13/15 12:00,0,0,0,0,0,50.3,0,0,0,0,79,59,29.92,5,357,10,NA,86,72,65,30,69,46,30.02,29.79,14,0,10,10,30,0,14,0,,1,33,16,NA,NA,4974,4747,6,75,67,NA,NA,234,136
6/14/15 12:00,0,1,0,0,0,50.3,0,0,0,0,77,59,30.04,3,140,8,NA,88,66,93,34,64,56,30.09,30.01,10,0,10,2,26,0,12,0.36,,1,33,17,NA,NA,4974,4748,7,87,74,NA,NA,246,143
6/15/15 12:00,0,1,0,0,0,50.3,0,0,0,0,74,66,29.98,5,82,3,NA,83,64,97,69,72,61,30.07,29.91,17,0,10,1,23,0,9,0.57,,0,33,17,NA,NA,4974,4748,7,96,81,NA,NA,255,150
6/16/15 12:00,0,1,0,0,0,50.3,0,0,0,0,72,66,29.89,2,242,5,NA,79,65,87,60,71,60,29.97,29.8,8,0,10,1,22,0,7,0.27,,0,33,17,NA,NA,4974,4748,7,103,88,NA,NA,262,157
6/17/15 12:00,0,1,0,0,0,50.3,0,0,0,0,74,58,30.1,4,15,9,NA,82,66,78,42,60,55,30.17,29.96,12,0,10,2,24,0,9,NA,,0,33,17,NA,NA,4974,4748,7,112,95,NA,NA,271,164
6/18/15 12:00,0,0,0,0,0,50.3,0,0,0,0,68,58,30.06,4,177,10,NA,71,64,81,66,60,54,30.14,29.95,8,0,10,8,16,0,3,0,,0,33,17,NA,NA,4974,4748,8,115,103,NA,NA,274,172
6/19/15 12:00,0,0,0,0,0,50.3,0,0,0,0,78,62,29.92,4,341,9,NA,87,68,84,47,67,57,30,29.88,10,0,10,7,25,0,13,0,,0,33,17,NA,NA,4974,4748,8,128,111,NA,NA,287,180
